literacy_term_id,v_s,source,headword,definition,subject_category,note_raw,review_status_raw,reviewed_at,ai_tagged,external_id,classification
6996,S,schemareading-schema,물질의 이중성,전자와 같은 물질이 입자와 파동의 성질을 모두 가지는 현상.,과학,소분류: 양자 역학 / 주차: 17주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1064,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6997,S,schemareading-schema,파동적 성질,파동처럼 넓게 퍼지거나 간섭 및 회절을 일으키는 성질.,과학,소분류: 양자 역학 / 주차: 17주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1065,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6998,S,schemareading-schema,입자적 성질,입자처럼 한 곳에 위치하고 충돌하여 에너지를 전달하는 성질.,과학,소분류: 양자 역학 / 주차: 17주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1066,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6999,S,schemareading-schema,파동함수,양자 역학에서 미시적 입자의 상태와 존재 확률을 나타내는 함수.,과학,소분류: 양자 역학 / 주차: 17주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1067,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7000,S,schemareading-schema,양자 역학적 현상,원자나 전자 등 미시적인 세계에서 일어나는 물리적 현상.,과학,소분류: 양자 역학 / 주차: 17주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1068,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7001,S,schemareading-schema,양자 터널링,미시적 입자가 자신이 가진 에너지보다 높은 장벽을 통과하는 현상.,과학,소분류: 양자 역학 / 주차: 17주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1069,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7002,S,schemareading-schema,양자 상태,양자 역학에서 계의 물리적 상태를 나타내는 개념.,과학,소분류: 양자 역학 / 주차: 17주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1070,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7003,S,schemareading-schema,파동 함수의 중첩,여러 양자 상태의 파동함수가 합쳐져 존재할 수 있는 현상.,과학,소분류: 양자 역학 / 주차: 17주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1071,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7004,S,schemareading-schema,양자 역학의 활용,양자 역학의 원리를 응용하여 첨단 기술이나 기기를 개발하고 사용하는 일.,과학,소분류: 양자 역학 / 주차: 17주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1072,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7005,S,schemareading-schema,광 다이오드,빛을 받으면 전류를 발생시키는 성질을 이용한 반도체 소자.,과학,소분류: 양자 역학 / 주차: 17주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1073,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7006,S,schemareading-schema,전자 현미경,빛 대신 전자선을 사용하여 물체를 매우 크게 확대하여 관찰하는 장치.,과학,소분류: 양자 역학 / 주차: 17주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1074,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7007,S,schemareading-schema,양자 통신,양자 역학의 원리를 이용하여 정보를 안전하게 전달하는 통신 기술.,과학,소분류: 양자 역학 / 주차: 17주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1075,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7008,S,schemareading-schema,양자점,빛을 받으면 특정 색의 빛을 내는 나노미터 크기의 초미세 반도체 결정.,과학,소분류: 양자 역학 / 주차: 17주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1076,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7009,S,schemareading-schema,양자 컴퓨터,양자 역학의 원리를 응용하여 복잡한 연산을 매우 빠르게 처리하는 컴퓨터.,과학,소분류: 양자 역학 / 주차: 17주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1077,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7010,S,schemareading-schema,열의 이동,온도가 높은 곳에서 온도가 낮은 곳으로 열에너지가 옮겨 가는 현상.,과학,소분류: 열역학과 열기관 / 주차: 18주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1078,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7011,S,schemareading-schema,열과 일의 변환,열이 일로 바뀌거나 반대로 일이 열로 바뀌는 상호 변환 과정.,과학,소분류: 열역학과 열기관 / 주차: 18주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1083,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7012,S,schemareading-schema,일의 일당량,단위 양의 일이 발생시키는 열의 양.,과학,소분류: 열역학과 열기관 / 주차: 18주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1084,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7013,S,schemareading-schema,내연기관,기관의 내부에서 연료를 태워 발생하는 열에너지로 동력을 얻는 장치.,과학,소분류: 열역학과 열기관 / 주차: 18주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1085,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7014,S,schemareading-schema,외연기관,기관의 외부에서 연료를 태워 발생시킨 기체의 힘으로 동력을 얻는 장치.,과학,소분류: 열역학과 열기관 / 주차: 18주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1086,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7015,S,schemareading-schema,고열원,열기관에 열을 공급하는 온도가 높은 열원.,과학,소분류: 열역학과 열기관 / 주차: 18주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1088,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7016,S,schemareading-schema,저열원,열기관에서 일을 하고 남은 열을 받아들이는 온도가 낮은 열원.,과학,소분류: 열역학과 열기관 / 주차: 18주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1089,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7017,S,schemareading-schema,열적 평형,온도가 다른 물체들이 접촉하여 열이 이동한 끝에 온도가 같아진 상태.,과학,소분류: 열역학과 열기관 / 주차: 18주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1090,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7018,S,schemareading-schema,절대 영도,분자의 열운동이 완전히 정지한 상태의 이론상 가장 낮은 온도.,과학,소분류: 열역학과 열기관 / 주차: 18주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1091,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7019,S,schemareading-schema,영구기관,외부의 에너지 공급 없이 영원히 계속해서 일을 하는 가상의 장치.,과학,소분류: 열역학과 열기관 / 주차: 18주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1093,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7020,S,schemareading-schema,자유에너지,계의 일정한 상태에서 유용한 일로 변환될 수 있는 에너지의 양.,과학,소분류: 열역학과 열기관 / 주차: 18주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1094,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7021,S,schemareading-schema,열역학의 활용,열과 에너지 사이의 전환 법칙을 산업이나 일상생활에 응용하는 일.,과학,소분류: 열역학과 열기관 / 주차: 18주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1095,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7022,S,schemareading-schema,가스터빈,고온·고압의 가스를 분사하여 터빈을 돌림으로써 동력을 얻는 원동기.,과학,소분류: 열역학과 열기관 / 주차: 18주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1096,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7023,S,schemareading-schema,열펌프,저온의 열원에서 열을 흡수하여 고온의 열원으로 이동시키는 장치.,과학,소분류: 열역학과 열기관 / 주차: 18주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1097,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7024,S,schemareading-schema,열전소자,열에너지와 전기에너지를 직접 서로 변환하는 전자 부품.,과학,소분류: 열역학과 열기관 / 주차: 18주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1098,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7025,S,schemareading-schema,전도성과 반도체,"물질이 전기를 통하는 성질과, 도체와 절연체 중간 성질을 가진 물질.",과학,소분류: 반도체와 신소재 / 주차: 19주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1099,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7026,S,schemareading-schema,전기 전도성,물질 안에서 전하가 이동하여 전기가 잘 통하는 정도나 성질.,과학,소분류: 반도체와 신소재 / 주차: 19주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1100,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7027,S,schemareading-schema,반도체,전기 전도도가 도체와 절연체의 중간 정도인 물질.,과학,소분류: 반도체와 신소재 / 주차: 19주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1101,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7028,S,schemareading-schema,불순물 반도체,순수한 반도체에 불순물을 첨가하여 전기 전도성을 높인 반도체.,과학,소분류: 반도체와 신소재 / 주차: 19주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1102,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7029,S,schemareading-schema,p형 반도체,양공이 주요 전하 운반자로 작용하여 전기를 통하게 하는 불순물 반도체.,과학,소분류: 반도체와 신소재 / 주차: 19주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1103,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7030,S,schemareading-schema,n형 반도체,전자가 주요 전하 운반자로 작용하여 전기를 통하게 하는 불순물 반도체.,과학,소분류: 반도체와 신소재 / 주차: 19주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1104,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7031,S,schemareading-schema,양공,반도체에서 전자가 빠져나간 자리에 생기는 양(+)전하 성질의 구멍.,과학,소분류: 반도체와 신소재 / 주차: 19주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1105,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7032,S,schemareading-schema,전도전자,원자에 매이지 않고 결정 내부를 자유롭게 이동하며 전기를 전달하는 전자.,과학,소분류: 반도체와 신소재 / 주차: 19주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1106,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7033,S,schemareading-schema,에너지 준위,원자나 분자 속 전자가 가질 수 있는 불연속적인 에너지 상태.,과학,소분류: 반도체와 신소재 / 주차: 19주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1107,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7034,S,schemareading-schema,바닥상태,원자나 분자 따위가 가질 수 있는 가장 낮은 에너지를 가진 안정된 상태.,과학,소분류: 반도체와 신소재 / 주차: 19주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1108,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7035,S,schemareading-schema,들뜬상태,원자나 분자가 외부 에너지를 받아 바닥상태보다 높은 에너지를 가지는 상태.,과학,소분류: 반도체와 신소재 / 주차: 19주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1109,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7036,S,schemareading-schema,에너지띠,결정 안에서 전자가 가질 수 있는 에너지 수준이 띠 모양으로 촘촘히 모여 있는 범위.,과학,소분류: 반도체와 신소재 / 주차: 19주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1110,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7037,S,schemareading-schema,띠 간격,에너지띠 사이에 전자가 존재할 수 없는 에너지의 간격.,과학,소분류: 반도체와 신소재 / 주차: 19주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1111,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7038,S,schemareading-schema,반도체의 활용,전기 전도성이 중간인 반도체의 성질을 활용하여 다양한 전자 제품을 만드는 일.,과학,소분류: 반도체와 신소재 / 주차: 19주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1112,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7039,S,schemareading-schema,p-n접합 다이오드,p형 반도체와 n형 반도체를 접합하여 전류를 한쪽 방향으로만 흐르게 하는 소자.,과학,소분류: 반도체와 신소재 / 주차: 19주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1113,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7040,S,schemareading-schema,발광 다이오드,전류가 흐르면 빛을 방출하는 반도체 소자.,과학,소분류: 반도체와 신소재 / 주차: 19주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1114,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7041,S,schemareading-schema,트랜지스터,전기 신호를 증폭하거나 스위치 역할을 하는 반도체 소자.,과학,소분류: 반도체와 신소재 / 주차: 19주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1115,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7042,S,schemareading-schema,태양전지,태양의 빛에너지를 전기 에너지로 직접 바꾸는 장치.,과학,소분류: 반도체와 신소재 / 주차: 19주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1116,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7043,S,schemareading-schema,초전도체,특정 온도 이하에서 전기 저항이 0이 되는 물질.,과학,소분류: 반도체와 신소재 / 주차: 19주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1117,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7044,S,schemareading-schema,그래핀,탄소 원자가 육각형 벌집 모양으로 연결된 평면 구조의 물질.,과학,소분류: 반도체와 신소재 / 주차: 19주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1118,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7045,S,schemareading-schema,강유전체,외부 전기장이 없어도 스스로 전기 분극을 가지는 물질.,과학,소분류: 반도체와 신소재 / 주차: 19주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1119,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7046,S,schemareading-schema,뉴클레오타이드,"핵산을 구성하는 기본 단위로, 당과 염기, 인산이 결합한 화합물.",과학,소분류: DNA 분석 기술 / 주차: 20주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1120,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7047,S,schemareading-schema,리보뉴클레오타이드,오탄당으로 리보스를 포함하며 RNA를 구성하는 뉴클레오타이드.,과학,소분류: DNA 분석 기술 / 주차: 20주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1121,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7048,S,schemareading-schema,디디옥시뉴클레오타이드,산소 원자가 하나 더 없어 DNA 합성을 중단시키는 뉴클레오타이드.,과학,소분류: DNA 분석 기술 / 주차: 20주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1122,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7049,S,schemareading-schema,DNA 중합효소,DNA 복제 과정에서 새로운 DNA 가닥을 합성하는 효소.,과학,소분류: DNA 분석 기술 / 주차: 20주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1123,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7050,S,schemareading-schema,주형 DNA,새로운 DNA 가닥을 합성할 때 바탕이 되는 DNA 가닥.,과학,소분류: DNA 분석 기술 / 주차: 20주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1124,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7051,S,schemareading-schema,프라이머,DNA 합성이나 증폭 과정에서 시작점 역할을 하는 짧은 유전자 조각.,과학,소분류: DNA 분석 기술 / 주차: 20주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1125,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7052,S,schemareading-schema,형광물질,빛이나 방사선을 흡수하여 스스로 빛을 내는 물질.,과학,소분류: DNA 분석 기술 / 주차: 20주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1126,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7053,S,schemareading-schema,형광 단백질,빛을 받으면 특정 색의 형광을 발하는 단백질.,과학,소분류: DNA 분석 기술 / 주차: 20주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1127,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7054,S,schemareading-schema,형광 염료,특정 물질이나 세포에 결합하여 형광을 띠게 만드는 염료.,과학,소분류: DNA 분석 기술 / 주차: 20주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1128,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7055,S,schemareading-schema,형광 표지,관찰하려는 물질의 위치나 변화를 추적하기 위해 형광 물질을 붙이는 일.,과학,소분류: DNA 분석 기술 / 주차: 20주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1129,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7056,S,schemareading-schema,탐침자,특정 유전자나 분자를 검출하기 위해 사용하는 표지된 핵산 가닥.,과학,소분류: DNA 분석 기술 / 주차: 20주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1130,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7057,S,schemareading-schema,중합효소연쇄반응(PCR),DNA의 특정 영역을 빠르게 복제하여 대량으로 증폭하는 기술.,과학,소분류: DNA 분석 기술 / 주차: 20주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1131,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7058,S,schemareading-schema,실시간 중합효소연쇄반응,DNA의 증폭 과정을 실시간으로 확인하고 정량 분석하는 기술.,과학,소분류: DNA 분석 기술 / 주차: 20주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1132,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
7059,S,schemareading-schema,검체,검사나 진단을 위해 생체 등에서 채취한 시험용 물질.,과학,소분류: DNA 분석 기술 / 주차: 20주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-1133,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5022,V,schemareading-tooldict,이면적,겉으로 드러나지 않은 속이나 뒷면의. 또는 그런 것.,,[AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,L6-175,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
